date,avg_temperature,promotion_count,station_count,is_weekend,signup_count
2025-01-03,16.2,0,43,False,150
2025-01-04,11.7,2,55,True,202
2025-01-05,13.4,1,66,True,208
2025-01-06,10.8,0,73,False,180
2025-01-07,10.5,0,72,False,174
2025-01-08,13.5,0,87,False,180
2025-01-09,10.6,0,50,False,126
2025-01-10,14.6,0,58,False,162
2025-01-11,15.2,0,40,True,193
2025-01-12,13.6,2,66,True,222
2025-01-13,14.6,0,63,False,193
2025-01-14,17.2,0,74,False,177
2025-01-15,16.5,0,47,False,165
2025-01-16,18.8,0,57,False,198
2025-01-17,20.8,1,87,False,231
2025-01-18,11.7,0,65,True,167
2025-01-19,14.9,2,65,True,216
2025-01-20,17.8,1,79,False,238
2025-01-21,18.9,0,73,False,188
2025-01-22,14.6,0,69,False,149
2025-01-23,19.8,1,75,False,212
2025-01-24,19.9,1,73,False,214
2025-01-25,20.5,0,83,True,227
2025-01-26,20.0,1,48,True,204
2025-01-27,17.6,1,67,False,200
2025-01-28,21.0,0,80,False,215
2025-01-29,21.0,1,89,False,246
2025-01-30,19.8,2,58,False,214
2025-01-31,21.1,1,79,False,203
2025-02-01,16.6,0,82,True,213
2025-02-02,16.0,0,73,True,192
2025-02-03,20.8,0,42,False,169
2025-02-04,17.4,0,84,False,187
2025-02-05,21.1,0,86,False,212
2025-02-06,23.9,0,84,False,240
2025-02-07,22.4,0,65,False,198
2025-02-08,21.0,2,64,True,250
2025-02-09,26.0,0,74,True,246
2025-02-10,14.4,2,82,False,211
2025-02-11,23.8,0,62,False,203
2025-02-12,21.8,1,69,False,226
2025-02-13,25.2,1,85,False,251
2025-02-14,20.7,1,54,False,198
2025-02-15,23.2,0,79,True,238
2025-02-16,20.5,0,57,True,223
2025-02-17,20.7,0,80,False,229
2025-02-18,19.7,0,62,False,189
2025-02-19,20.8,0,41,False,164
2025-02-20,19.5,2,55,False,209
2025-02-21,16.7,2,58,False,200
2025-02-22,21.1,0,65,True,215
2025-02-23,21.6,1,69,True,245
2025-02-24,23.0,0,84,False,218
2025-02-25,25.8,0,70,False,222
2025-02-26,22.6,0,82,False,204
2025-02-27,23.7,0,63,False,223
2025-02-28,21.2,1,50,False,176
2025-03-01,24.5,1,51,True,243
2025-03-02,23.1,0,88,True,239
2025-03-03,22.0,0,81,False,202
2025-03-04,19.5,1,42,False,174
2025-03-05,24.7,1,66,False,237
2025-03-06,24.8,1,40,False,189
2025-03-07,24.8,2,43,False,191
2025-03-08,21.9,1,73,True,246
2025-03-09,21.8,0,48,True,202
2025-03-10,23.9,0,53,False,193
2025-03-11,26.1,0,78,False,215
2025-03-12,20.9,0,61,False,185
2025-03-13,23.0,0,67,False,191
2025-03-14,26.5,3,59,False,254
2025-03-15,22.2,0,41,True,196
2025-03-16,26.6,1,89,True,293
2025-03-17,27.7,1,82,False,249
2025-03-18,24.5,1,47,False,226
2025-03-19,26.4,0,71,False,227
2025-03-20,22.3,0,41,False,169
2025-03-21,27.2,1,77,False,253
2025-03-22,25.0,1,77,True,273
2025-03-23,28.9,2,40,True,267
2025-03-24,21.7,1,80,False,215
2025-03-25,27.9,1,81,False,257
2025-03-26,27.3,1,71,False,231
2025-03-27,25.2,0,75,False,216
2025-03-28,28.6,0,82,False,248
2025-03-29,27.3,1,86,True,288
2025-03-30,24.2,0,63,True,242
2025-03-31,25.4,1,77,False,254
2025-04-01,23.5,3,81,False,267
2025-04-02,21.9,0,43,False,172
2025-04-03,23.5,1,80,False,239
2025-04-04,21.0,0,59,False,185
2025-04-05,27.7,1,73,True,260
2025-04-06,24.2,0,48,True,200
2025-04-07,27.5,0,49,False,203
2025-04-08,19.0,1,69,False,204
2025-04-09,24.9,1,64,False,226
2025-04-10,23.0,0,62,False,203
2025-04-11,22.8,0,59,False,180
2025-04-12,20.6,0,75,True,228
2025-04-13,27.1,0,52,True,240
2025-04-14,21.1,0,69,False,187
2025-04-15,21.2,1,42,False,172
2025-04-16,26.6,0,51,False,205
2025-04-17,24.6,1,76,False,249
2025-04-18,19.5,0,67,False,171
2025-04-19,21.2,2,82,True,248
2025-04-20,26.5,0,49,True,248
2025-04-21,22.6,0,88,False,218
2025-04-22,26.1,0,69,False,200
2025-04-23,25.1,0,62,False,231
2025-04-24,23.8,1,67,False,228
2025-04-25,28.2,1,79,False,249
2025-04-26,23.0,1,86,True,262
2025-04-27,23.1,0,62,True,229
2025-04-28,23.3,1,87,False,245
2025-04-29,27.3,0,44,False,195
2025-04-30,23.9,0,63,False,192
2025-05-01,20.8,0,81,False,195
2025-05-02,23.2,0,64,False,194
2025-05-03,24.6,0,55,True,230
2025-05-04,22.9,0,83,True,211
2025-05-05,25.6,0,82,False,229
2025-05-06,25.8,1,71,False,250
2025-05-07,24.2,0,41,False,196
2025-05-08,20.2,0,47,False,171
2025-05-09,29.9,0,60,False,225
2025-05-10,17.9,0,74,True,222
2025-05-11,24.2,0,81,True,223
2025-05-12,24.6,0,72,False,240
2025-05-13,20.5,1,72,False,209
2025-05-14,19.1,0,52,False,167
2025-05-15,22.9,0,69,False,205
2025-05-16,25.2,0,53,False,197
2025-05-17,16.3,0,70,True,190
2025-05-18,23.8,0,48,True,211
2025-05-19,21.5,1,86,False,250
2025-05-20,17.6,1,54,False,170
2025-05-21,21.4,0,47,False,193
2025-05-22,20.9,1,66,False,207
2025-05-23,19.9,0,46,False,169
2025-05-24,20.0,0,67,True,205
2025-05-25,18.6,0,70,True,216
2025-05-26,24.4,1,61,False,220
2025-05-27,21.6,0,76,False,226
2025-05-28,18.6,0,87,False,187
2025-05-29,18.2,0,62,False,195
2025-05-30,23.7,0,41,False,187
2025-05-31,18.3,0,87,True,231
2025-06-01,20.9,2,81,True,263
2025-06-02,17.8,0,53,False,178
2025-06-03,20.7,0,83,False,200
2025-06-04,19.1,0,59,False,190
2025-06-05,19.6,1,66,False,203
2025-06-06,15.5,0,59,False,164
2025-06-07,20.9,1,65,True,248
2025-06-08,21.6,0,68,True,235
2025-06-09,19.8,2,85,False,226
2025-06-10,18.1,0,45,False,171
2025-06-11,20.9,1,89,False,203
2025-06-12,15.3,0,45,False,169
2025-06-13,14.9,0,55,False,148
2025-06-14,17.5,2,88,True,246
2025-06-15,16.8,0,51,True,195
2025-06-16,16.1,1,67,False,217
2025-06-17,16.7,1,84,False,221
2025-06-18,18.9,1,42,False,174
2025-06-19,15.3,0,89,False,169
2025-06-20,17.5,0,63,False,179
2025-06-21,20.7,1,68,True,237
2025-06-22,17.2,0,63,True,188
2025-06-23,14.6,1,60,False,162
2025-06-24,18.9,2,85,False,234
2025-06-25,16.5,0,79,False,165
2025-06-26,13.9,1,86,False,202
2025-06-27,14.5,0,41,False,154
2025-06-28,14.3,0,60,True,191
2025-06-29,14.1,1,71,True,227
2025-06-30,14.7,1,82,False,190
2025-07-01,14.8,2,84,False,191
2025-07-02,18.8,1,50,False,185
2025-07-03,14.2,0,41,False,155
2025-07-04,12.2,1,60,False,166
2025-07-05,9.9,1,54,True,152
2025-07-06,13.4,1,67,True,209
2025-07-07,15.3,0,75,False,178
2025-07-08,8.2,0,82,False,147
2025-07-09,13.7,2,69,False,212
2025-07-10,11.7,0,58,False,152
2025-07-11,12.0,0,69,False,145
2025-07-12,13.4,2,73,True,233
2025-07-13,10.7,1,70,True,214
2025-07-14,9.6,1,86,False,177
2025-07-15,14.9,0,65,False,157
2025-07-16,15.9,0,57,False,180
2025-07-17,11.0,1,41,False,119
2025-07-18,12.5,2,46,False,163
2025-07-19,10.3,0,67,True,175
2025-07-20,6.3,1,83,True,182
2025-07-21,8.2,1,46,False,136
2025-07-22,8.9,0,63,False,126
2025-07-23,11.1,1,88,False,196
2025-07-24,11.3,1,48,False,163
2025-07-25,7.9,0,52,False,129
2025-07-26,2.5,0,42,True,109
2025-07-27,7.9,2,69,True,210
2025-07-28,9.9,1,58,False,153
2025-07-29,7.5,1,50,False,121
2025-07-30,12.7,0,80,False,178
2025-07-31,5.3,0,89,False,138
2025-08-01,10.3,1,46,False,145
2025-08-02,6.5,1,43,True,140
2025-08-03,5.2,0,82,True,174
2025-08-04,3.9,0,70,False,122
2025-08-05,8.3,1,59,False,146
2025-08-06,10.2,1,82,False,198
2025-08-07,9.3,1,81,False,192
2025-08-08,4.9,0,66,False,119
2025-08-09,6.4,0,56,True,130
2025-08-10,1.9,1,62,True,154
2025-08-11,9.8,0,71,False,154
2025-08-12,10.3,1,48,False,153
2025-08-13,4.0,0,53,False,102
2025-08-14,6.0,1,86,False,167
2025-08-15,2.6,0,50,False,99
2025-08-16,8.6,0,40,True,147
2025-08-17,8.6,0,46,True,143
2025-08-18,4.9,0,76,False,134
2025-08-19,5.2,0,44,False,106
2025-08-20,5.4,1,52,False,101
2025-08-21,7.7,1,64,False,165
2025-08-22,5.8,0,50,False,108
2025-08-23,5.2,0,71,True,165
2025-08-24,4.3,2,72,True,202
2025-08-25,4.6,0,48,False,99
2025-08-26,5.4,0,79,False,131
2025-08-27,3.4,2,88,False,161
2025-08-28,5.0,0,44,False,113
2025-08-29,3.4,1,80,False,160
2025-08-30,5.1,0,51,True,120
2025-08-31,0.2,1,62,True,159
2025-09-01,6.4,1,42,False,133
2025-09-02,1.8,1,79,False,156
2025-09-03,3.2,0,78,False,129
2025-09-04,4.2,0,84,False,135
2025-09-05,2.2,2,46,False,130
2025-09-06,7.6,0,81,True,169
2025-09-07,4.8,1,57,True,168
2025-09-08,2.8,2,84,False,164
2025-09-09,4.4,0,88,False,135
2025-09-10,-1.1,0,71,False,119
2025-09-11,3.2,0,52,False,102
2025-09-12,2.2,0,43,False,86
2025-09-13,1.0,0,79,True,128
2025-09-14,3.5,0,52,True,156
2025-09-15,1.2,0,75,False,133
2025-09-16,8.1,1,43,False,143
2025-09-17,2.2,2,45,False,152
2025-09-18,-2.4,1,67,False,99
2025-09-19,5.7,0,75,False,142
2025-09-20,-0.6,1,73,True,160
2025-09-21,6.1,2,44,True,154
2025-09-22,-2.4,0,46,False,93
2025-09-23,2.8,1,60,False,149
2025-09-24,3.4,0,80,False,121
2025-09-25,5.6,1,74,False,165
2025-09-26,2.8,2,77,False,158
2025-09-27,2.6,0,89,True,151
2025-09-28,3.0,1,63,True,145
2025-09-29,0.4,0,57,False,75
2025-09-30,-1.6,0,80,False,118
2025-10-01,-1.1,2,49,False,123
2025-10-02,-1.8,0,60,False,93
2025-10-03,2.9,0,74,False,130
2025-10-04,5.2,0,75,True,186
2025-10-05,-0.1,0,54,True,112
2025-10-06,3.2,1,62,False,132
2025-10-07,1.2,1,75,False,119
2025-10-08,3.5,0,55,False,93
2025-10-09,2.7,0,85,False,124
2025-10-10,1.2,0,65,False,113
2025-10-11,2.5,1,76,True,165
2025-10-12,5.7,0,84,True,160
2025-10-13,2.0,0,45,False,105
2025-10-14,2.8,0,58,False,101
2025-10-15,0.3,0,51,False,89
2025-10-16,4.9,0,43,False,97
2025-10-17,2.8,0,71,False,119
2025-10-18,-2.1,0,88,True,146
2025-10-19,-0.2,0,73,True,144
2025-10-20,6.9,1,54,False,162
2025-10-21,3.4,0,43,False,96
2025-10-22,2.7,0,42,False,115
2025-10-23,-0.6,0,49,False,83
2025-10-24,2.0,0,64,False,105
2025-10-25,-0.7,0,77,True,138
2025-10-26,3.5,0,48,True,132
2025-10-27,3.3,0,82,False,118
2025-10-28,4.0,0,88,False,141
2025-10-29,3.2,1,88,False,130
2025-10-30,2.7,1,59,False,127
2025-10-31,10.2,0,70,False,163
2025-11-01,9.1,1,48,True,161
2025-11-02,2.2,1,48,True,129
2025-11-03,6.0,0,74,False,146
2025-11-04,3.5,0,66,False,121
2025-11-05,5.7,0,74,False,140
2025-11-06,3.2,1,83,False,158
2025-11-07,1.9,1,63,False,112
2025-11-08,4.4,0,46,True,114
2025-11-09,2.8,0,76,True,146
2025-11-10,4.1,0,82,False,132
2025-11-11,1.1,1,56,False,120
2025-11-12,6.9,0,80,False,138
2025-11-13,11.0,0,69,False,143
2025-11-14,0.0,0,71,False,123
2025-11-15,7.0,0,71,True,165
2025-11-16,2.4,1,82,True,193
2025-11-17,10.1,0,46,False,125
2025-11-18,8.4,0,59,False,119
2025-11-19,4.8,1,63,False,140
2025-11-20,2.0,1,75,False,130
2025-11-21,5.3,0,47,False,114
2025-11-22,7.7,0,74,True,182
2025-11-23,7.4,2,62,True,191
2025-11-24,6.0,1,70,False,140
2025-11-25,6.9,0,69,False,152
2025-11-26,8.1,0,41,False,121
2025-11-27,7.7,0,62,False,110
2025-11-28,7.2,0,82,False,154
2025-11-29,12.0,1,60,True,207
2025-11-30,8.5,2,55,True,199
2025-12-01,8.4,0,56,False,134
2025-12-02,8.9,2,84,False,197
2025-12-03,8.9,1,51,False,136
2025-12-04,11.3,1,50,False,158
2025-12-05,8.3,0,63,False,125
2025-12-06,13.0,1,48,True,188
2025-12-07,11.0,0,59,True,168
2025-12-08,10.3,0,51,False,115
2025-12-09,7.0,0,71,False,129
2025-12-10,11.3,0,85,False,170
2025-12-11,8.7,1,77,False,164
2025-12-12,8.7,0,51,False,113
2025-12-13,10.9,2,63,True,194
2025-12-14,15.9,0,88,True,216
2025-12-15,11.6,0,48,False,126
2025-12-16,11.9,1,67,False,175
2025-12-17,11.1,1,78,False,202
2025-12-18,10.9,0,44,False,118
2025-12-19,10.5,0,74,False,157
2025-12-20,13.9,1,45,True,186
2025-12-21,9.6,1,76,True,198
2025-12-22,13.7,2,49,False,205
2025-12-23,13.3,0,80,False,182
2025-12-24,13.1,0,65,False,164
2025-12-25,11.8,1,69,False,177
2025-12-26,15.3,0,51,False,166
2025-12-27,8.2,0,53,True,164
2025-12-28,15.8,0,87,True,235
2025-12-29,12.5,1,72,False,176
2025-12-30,13.0,1,66,False,186
2025-12-31,14.4,1,44,False,181
2026-01-01,19.0,0,78,False,203
2026-01-02,11.5,1,60,False,157
2026-01-03,15.6,1,50,True,230
2026-01-04,16.6,1,49,True,218
2026-01-05,17.8,0,84,False,204
2026-01-06,18.0,1,86,False,225
2026-01-07,12.0,0,46,False,143
2026-01-08,12.3,0,44,False,163
2026-01-09,17.5,0,64,False,180
2026-01-10,13.5,1,49,True,205
2026-01-11,15.1,0,74,True,207
2026-01-12,13.4,0,51,False,178
2026-01-13,14.8,1,81,False,182
2026-01-14,17.6,1,87,False,209
2026-01-15,16.6,2,85,False,232
2026-01-16,15.4,3,65,False,207
2026-01-17,18.0,1,73,True,232
2026-01-18,14.4,0,73,True,209
2026-01-19,17.8,2,87,False,224
2026-01-20,20.6,0,57,False,176
2026-01-21,16.3,0,62,False,169
2026-01-22,18.5,0,63,False,180
2026-01-23,18.1,0,80,False,195
2026-01-24,12.6,1,56,True,191
2026-01-25,19.1,2,73,True,250
2026-01-26,22.2,0,66,False,194
2026-01-27,21.8,0,41,False,189
2026-01-28,17.9,2,69,False,219
2026-01-29,19.0,0,42,False,153
2026-01-30,19.5,1,85,False,217
2026-01-31,20.9,1,49,True,183
2026-02-01,22.0,0,84,True,234
2026-02-02,22.8,0,73,False,230
2026-02-03,17.9,1,89,False,213
2026-02-04,18.3,1,40,False,176
2026-02-05,23.0,1,65,False,231
2026-02-06,20.2,0,64,False,211
2026-02-07,23.2,0,42,True,216
2026-02-08,21.5,0,86,True,218
2026-02-09,25.2,0,78,False,249
2026-02-10,24.1,1,81,False,236
2026-02-11,23.6,1,87,False,250
2026-02-12,18.5,0,76,False,204
2026-02-13,16.6,0,70,False,176
2026-02-14,26.1,1,64,True,250
2026-02-15,26.1,0,74,True,241
2026-02-16,22.9,0,67,False,222
2026-02-17,25.9,1,85,False,248
2026-02-18,19.6,0,52,False,189
2026-02-19,24.0,1,50,False,181
2026-02-20,21.4,0,53,False,201
2026-02-21,22.1,0,58,True,212
2026-02-22,21.8,2,70,True,273
2026-02-23,21.7,1,82,False,243
2026-02-24,25.4,0,53,False,196
2026-02-25,20.1,0,42,False,165
2026-02-26,23.6,1,64,False,238
2026-02-27,22.7,0,75,False,218
2026-02-28,21.5,2,57,True,273
2026-03-01,27.2,3,75,True,310
2026-03-02,26.0,0,76,False,217
2026-03-03,23.5,0,70,False,198
2026-03-04,22.8,0,84,False,232
2026-03-05,22.7,1,58,False,215
2026-03-06,21.7,0,64,False,193
2026-03-07,20.8,1,67,True,247
2026-03-08,21.1,0,63,True,210
2026-03-09,25.9,0,86,False,257
2026-03-10,27.8,0,47,False,198
2026-03-11,25.6,1,55,False,228
2026-03-12,25.6,0,66,False,213
2026-03-13,21.9,0,55,False,201
2026-03-14,31.6,1,84,True,293
2026-03-15,27.3,0,69,True,259
2026-03-16,23.2,0,68,False,204
2026-03-17,23.4,0,54,False,199
2026-03-18,24.7,0,50,False,188
2026-03-19,24.6,0,40,False,177
2026-03-20,25.1,0,74,False,228
2026-03-21,23.2,0,56,True,206
2026-03-22,20.4,0,83,True,241
2026-03-23,23.5,1,64,False,220
2026-03-24,22.7,0,41,False,198
2026-03-25,18.2,2,60,False,214
2026-03-26,25.0,1,89,False,247
2026-03-27,24.4,1,68,False,202
2026-03-28,25.2,0,81,True,249
2026-03-29,29.3,0,44,True,239
2026-03-30,20.2,0,41,False,164
2026-03-31,26.0,0,86,False,237
2026-04-01,27.1,1,52,False,226
2026-04-02,18.5,1,59,False,223
2026-04-03,27.2,0,86,False,213
2026-04-04,24.0,0,88,True,257
2026-04-05,21.1,0,79,True,219
2026-04-06,25.8,1,84,False,257
2026-04-07,23.4,2,89,False,245
2026-04-08,22.4,0,55,False,183
2026-04-09,23.3,0,41,False,174
2026-04-10,27.0,0,62,False,208
2026-04-11,28.3,3,68,True,300
2026-04-12,29.7,2,42,True,259
2026-04-13,22.7,1,67,False,223
2026-04-14,26.4,0,88,False,221
